image,class,x,y,w,h,fpath
2015_00118.jpg,Car,267,226,60,37,./ExDark/Bicycle
2015_00119.jpg,Bicycle,452,264,61,128,./ExDark/Bicycle
2015_00120.jpg,Bicycle,74,150,355,241,./ExDark/Bicycle
2015_00120.jpg,Car,74,91,109,65,./ExDark/Bicycle
2015_00120.jpg,Car,389,83,119,82,./ExDark/Bicycle
2015_00120.jpg,Car,306,92,46,28,./ExDark/Bicycle
2015_00120.jpg,People,163,42,164,329,./ExDark/Bicycle
2015_00121.jpg,Bicycle,67,199,219,147,./ExDark/Bicycle
2015_00121.jpg,People,81,117,146,198,./ExDark/Bicycle
2015_00122.jpg,Bicycle,240,280,62,111,./ExDark/Bicycle
2015_00122.jpg,Motorbike,132,262,30,44,./ExDark/Bicycle
2015_00123.jpg,Bicycle,394,225,162,118,./ExDark/Bicycle
2015_00123.jpg,Motorbike,47,214,172,122,./ExDark/Bicycle
2015_00123.jpg,People,72,188,31,70,./ExDark/Bicycle
2015_00123.jpg,People,101,181,26,57,./ExDark/Bicycle
2015_00123.jpg,Car,264,171,84,86,./ExDark/Bicycle
2015_00123.jpg,Car,227,197,99,101,./ExDark/Bicycle
2015_00123.jpg,Car,100,181,155,115,./ExDark/Bicycle
2015_00123.jpg,Car,506,190,75,69,./ExDark/Bicycle
2015_00123.jpg,Car,549,183,90,111,./ExDark/Bicycle
2015_00124.jpg,Bicycle,45,33,273,399,./ExDark/Bicycle
2015_00124.jpg,Car,5,146,169,209,./ExDark/Bicycle
2015_00125.jpg,Bicycle,123,271,140,95,./ExDark/Bicycle
2015_00125.jpg,Car,396,247,240,164,./ExDark/Bicycle
2015_00125.jpg,People,344,227,90,196,./ExDark/Bicycle
2015_00125.jpg,People,222,218,52,152,./ExDark/Bicycle
2015_00125.jpg,People,225,218,86,181,./ExDark/Bicycle
2015_00125.jpg,People,4,209,42,119,./ExDark/Bicycle
2015_00125.jpg,People,69,204,39,128,./ExDark/Bicycle
2015_00125.jpg,People,39,206,39,139,./ExDark/Bicycle
2015_00125.jpg,People,88,207,67,145,./ExDark/Bicycle
2015_00126.jpg,Bicycle,809,416,210,253,./ExDark/Bicycle
2015_00127.jpg,Bicycle,133,85,172,308,./ExDark/Bicycle
2015_00127.jpg,Table,335,214,101,57,./ExDark/Bicycle
2015_00127.jpg,Table,431,213,73,61,./ExDark/Bicycle
2015_00128.jpg,Bicycle,311,87,116,121,./ExDark/Bicycle
2015_00129.jpg,Bicycle,415,241,71,140,./ExDark/Bicycle
2015_00129.jpg,People,409,217,75,130,./ExDark/Bicycle
2015_00129.jpg,Car,555,205,81,81,./ExDark/Bicycle
2015_00130.jpg,Bicycle,37,81,452,248,./ExDark/Bicycle
2015_00131.jpg,Bicycle,6,219,631,141,./ExDark/Bicycle
2015_00131.jpg,People,394,152,67,149,./ExDark/Bicycle
2015_00132.jpg,Bicycle,339,224,74,58,./ExDark/Bicycle
2015_00132.jpg,Bicycle,197,212,62,47,./ExDark/Bicycle
2015_00133.jpg,Bicycle,177,232,94,155,./ExDark/Bicycle
2015_00133.jpg,People,182,167,77,211,./ExDark/Bicycle
2015_00133.jpg,People,322,210,24,75,./ExDark/Bicycle
2015_00133.jpg,People,343,214,25,69,./ExDark/Bicycle
2015_00133.jpg,Car,129,229,42,33,./ExDark/Bicycle
2015_00134.jpg,Bicycle,173,159,276,333,./ExDark/Bicycle
2015_00135.jpg,Bicycle,512,541,287,186,./ExDark/Bicycle
2015_00135.jpg,Bicycle,271,580,133,162,./ExDark/Bicycle
2015_00136.jpg,Bicycle,161,366,205,144,./ExDark/Bicycle
2015_00136.jpg,Bicycle,514,236,342,398,./ExDark/Bicycle
2015_00136.jpg,People,240,298,51,197,./ExDark/Bicycle
2015_00136.jpg,People,591,18,181,617,./ExDark/Bicycle
2015_00137.jpg,Bicycle,170,225,111,114,./ExDark/Bicycle
2015_00137.jpg,People,203,157,64,164,./ExDark/Bicycle
2015_00138.jpg,Bicycle,184,355,64,65,./ExDark/Bicycle
2015_00138.jpg,People,192,335,53,81,./ExDark/Bicycle
2015_00138.jpg,People,256,317,47,100,./ExDark/Bicycle
2015_00138.jpg,People,297,306,35,131,./ExDark/Bicycle
2015_00139.jpg,Bicycle,4,126,238,205,./ExDark/Bicycle
2015_00140.jpg,Bicycle,183,175,139,114,./ExDark/Bicycle
2015_00140.jpg,People,222,102,56,141,./ExDark/Bicycle
2015_00141.jpg,Bicycle,38,33,323,461,./ExDark/Bicycle
2015_00142.jpg,Bicycle,268,232,119,132,./ExDark/Bicycle
2015_00142.jpg,Bicycle,464,225,62,99,./ExDark/Bicycle
2015_00142.jpg,People,296,147,87,183,./ExDark/Bicycle
2015_00142.jpg,People,471,177,60,122,./ExDark/Bicycle
2015_00143.jpg,Bicycle,345,304,105,106,./ExDark/Bicycle
2015_00144.jpg,Bicycle,144,116,205,190,./ExDark/Bicycle
2015_00144.jpg,People,178,33,144,252,./ExDark/Bicycle
2015_00145.jpg,Bicycle,217,204,133,85,./ExDark/Bicycle
2015_00145.jpg,People,251,171,69,112,./ExDark/Bicycle
2015_00146.jpg,Bicycle,84,40,115,127,./ExDark/Bicycle
2015_00146.jpg,People,107,5,91,149,./ExDark/Bicycle
2015_00147.jpg,Bicycle,261,224,68,106,./ExDark/Bicycle
2015_00147.jpg,Bicycle,428,225,66,106,./ExDark/Bicycle
2015_00147.jpg,People,267,164,60,156,./ExDark/Bicycle
2015_00147.jpg,People,431,156,68,168,./ExDark/Bicycle
2015_00147.jpg,Car,351,171,29,20,./ExDark/Bicycle
2015_00147.jpg,Car,127,183,132,89,./ExDark/Bicycle
2015_00148.jpg,Bicycle,813,400,1559,1384,./ExDark/Bicycle
2015_00149.jpg,Bicycle,85,82,113,136,./ExDark/Bicycle
2015_00149.jpg,People,101,35,75,152,./ExDark/Bicycle
2015_00150.jpg,Bicycle,61,273,320,209,./ExDark/Bicycle
2015_00150.jpg,Bicycle,406,277,184,149,./ExDark/Bicycle
2015_00151.jpg,Bicycle,329,253,397,240,./ExDark/Bicycle
2015_00152.jpg,Bicycle,288,160,177,304,./ExDark/Bicycle
2015_00152.jpg,Bicycle,3,88,260,196,./ExDark/Bicycle
2015_00152.jpg,People,283,2,167,342,./ExDark/Bicycle
2015_00153.jpg,Bicycle,154,27,355,444,./ExDark/Bicycle
2015_00154.jpg,Bicycle,14,193,396,282,./ExDark/Bicycle
2015_00154.jpg,People,49,9,249,479,./ExDark/Bicycle
2015_00155.jpg,Bicycle,111,209,99,65,./ExDark/Bicycle
2015_00155.jpg,Bicycle,188,207,120,92,./ExDark/Bicycle
2015_00155.jpg,Bicycle,348,220,151,110,./ExDark/Bicycle
2015_00155.jpg,People,223,134,56,177,./ExDark/Bicycle
2015_00155.jpg,Bus,193,42,305,263,./ExDark/Bicycle
2015_00156.jpg,Bicycle,219,166,63,102,./ExDark/Bicycle
2015_00156.jpg,People,181,97,150,134,./ExDark/Bicycle
2015_00157.jpg,Bicycle,18,345,213,155,./ExDark/Bicycle
2015_00158.jpg,Bicycle,87,363,359,251,./ExDark/Bicycle
2015_00159.jpg,Bicycle,231,242,179,216,./ExDark/Bicycle
2015_00159.jpg,People,165,284,57,106,./ExDark/Bicycle
2015_00159.jpg,Car,286,224,97,119,./ExDark/Bicycle
2015_00159.jpg,Car,231,307,29,40,./ExDark/Bicycle
2015_00159.jpg,Car,252,288,46,57,./ExDark/Bicycle
2015_00159.jpg,Car,361,159,220,190,./ExDark/Bicycle
2015_00160.jpg,Bicycle,75,150,396,220,./ExDark/Bicycle
2015_00160.jpg,People,125,39,289,334,./ExDark/Bicycle
2015_00161.jpg,Bicycle,355,127,177,277,./ExDark/Bicycle
2015_00162.jpg,Bicycle,120,200,339,181,./ExDark/Bicycle
2015_00162.jpg,Bicycle,93,145,127,70,./ExDark/Bicycle
2015_00162.jpg,People,239,50,175,325,./ExDark/Bicycle
2015_00163.jpg,Bicycle,408,30,137,248,./ExDark/Bicycle
2015_00163.jpg,Bicycle,89,55,246,218,./ExDark/Bicycle
2015_00163.jpg,People,5,5,113,280,./ExDark/Bicycle
2015_00163.jpg,People,133,38,29,88,./ExDark/Bicycle
2015_00163.jpg,People,160,42,29,63,./ExDark/Bicycle
2015_00163.jpg,People,196,39,31,71,./ExDark/Bicycle
2015_00163.jpg,People,277,36,34,94,./ExDark/Bicycle
2015_00163.jpg,People,237,18,43,134,./ExDark/Bicycle
2015_00163.jpg,People,398,6,64,168,./ExDark/Bicycle
2015_00163.jpg,People,320,46,22,30,./ExDark/Bicycle
2015_00164.jpg,Bicycle,247,139,313,229,./ExDark/Bicycle
2015_00164.jpg,People,337,27,121,321,./ExDark/Bicycle
2015_00165.jpg,Bicycle,33,182,117,86,./ExDark/Bicycle
2015_00165.jpg,Bicycle,155,235,141,83,./ExDark/Bicycle
2015_00166.jpg,Bicycle,547,401,291,185,./ExDark/Bicycle
2015_00166.jpg,People,624,302,149,230,./ExDark/Bicycle
2015_00167.jpg,Bicycle,57,343,80,168,./ExDark/Bicycle
2015_00167.jpg,Bicycle,154,377,94,148,./ExDark/Bicycle
2015_00167.jpg,Bicycle,383,423,98,129,./ExDark/Bicycle
2015_00168.jpg,Bicycle,130,317,194,160,./ExDark/Bicycle
2015_00168.jpg,People,150,236,139,234,./ExDark/Bicycle
2015_00169.jpg,Bicycle,117,242,141,209,./ExDark/Bicycle
2015_00169.jpg,Bicycle,439,260,199,149,./ExDark/Bicycle
2015_00169.jpg,Bicycle,244,250,207,223,./ExDark/Bicycle
2015_00170.jpg,Bicycle,151,262,244,100,./ExDark/Bicycle
2015_00170.jpg,Bicycle,293,256,335,159,./ExDark/Bicycle
2015_00171.jpg,Bicycle,282,414,125,180,./ExDark/Bicycle
2015_00172.jpg,Bicycle,276,177,253,217,./ExDark/Bicycle
2015_00172.jpg,People,676,213,175,232,./ExDark/Bicycle
2015_00173.jpg,Bicycle,77,233,146,322,./ExDark/Bicycle
2015_00173.jpg,People,93,105,213,380,./ExDark/Bicycle
2015_00174.jpg,Bicycle,422,166,180,193,./ExDark/Bicycle
2015_00174.jpg,Bicycle,297,162,168,131,./ExDark/Bicycle
2015_00175.jpg,Bicycle,95,322,95,156,./ExDark/Bicycle
2015_00176.jpg,Bicycle,95,254,91,145,./ExDark/Bicycle
2015_00177.jpg,Bicycle,314,258,116,176,./ExDark/Bicycle
2015_00177.jpg,Car,223,207,56,37,./ExDark/Bicycle
2015_00177.jpg,Car,153,216,72,51,./ExDark/Bicycle
2015_00177.jpg,Car,7,231,130,118,./ExDark/Bicycle
2015_00177.jpg,Car,361,196,40,43,./ExDark/Bicycle
2015_00177.jpg,Car,394,212,63,51,./ExDark/Bicycle
2015_00178.jpg,Bicycle,2,14,629,427,./ExDark/Bicycle
2015_00179.jpg,Bicycle,150,255,154,222,./ExDark/Bicycle
2015_00179.jpg,Bicycle,324,259,200,175,./ExDark/Bicycle
2015_00179.jpg,Bicycle,512,262,96,146,./ExDark/Bicycle
2015_00179.jpg,Bicycle,55,265,89,106,./ExDark/Bicycle
2015_00179.jpg,People,12,213,45,143,./ExDark/Bicycle
2015_00179.jpg,People,332,158,93,296,./ExDark/Bicycle
2015_00179.jpg,People,453,163,87,260,./ExDark/Bicycle
2015_00179.jpg,People,610,221,29,153,./ExDark/Bicycle
2015_00180.jpg,Bicycle,214,129,103,109,./ExDark/Bicycle
2015_00180.jpg,Bicycle,323,112,71,84,./ExDark/Bicycle
2015_00180.jpg,Bicycle,17,138,27,56,./ExDark/Bicycle
2015_00180.jpg,Bicycle,52,131,28,57,./ExDark/Bicycle
2015_00180.jpg,Bicycle,103,121,34,62,./ExDark/Bicycle
2015_00180.jpg,People,17,113,25,72,./ExDark/Bicycle
2015_00180.jpg,People,52,110,32,67,./ExDark/Bicycle
2015_00180.jpg,People,102,95,34,72,./ExDark/Bicycle
2015_00180.jpg,People,268,84,53,91,./ExDark/Bicycle
2015_00180.jpg,People,217,86,71,131,./ExDark/Bicycle
2015_00180.jpg,People,330,55,58,116,./ExDark/Bicycle
2015_00181.jpg,Bicycle,96,201,116,106,./ExDark/Bicycle
2015_00181.jpg,Bicycle,193,214,98,94,./ExDark/Bicycle
2015_00181.jpg,People,92,152,42,86,./ExDark/Bicycle
2015_00181.jpg,People,201,134,81,134,./ExDark/Bicycle
2015_00181.jpg,People,121,120,80,153,./ExDark/Bicycle
2015_00182.jpg,Bicycle,191,171,78,161,./ExDark/Bicycle
2015_00182.jpg,People,190,95,82,186,./ExDark/Bicycle
2015_00183.jpg,Bicycle,87,123,215,261,./ExDark/Bicycle
2015_00184.jpg,Bicycle,93,227,163,148,./ExDark/Bicycle
2015_00184.jpg,People,151,177,102,160,./ExDark/Bicycle
2015_00185.jpg,Bicycle,79,5,504,294,./ExDark/Bicycle
2015_00186.jpg,Bicycle,150,41,332,275,./ExDark/Bicycle
2015_00186.jpg,Chair,19,69,332,335,./ExDark/Bicycle
2015_00187.jpg,Bicycle,173,310,353,371,./ExDark/Bicycle
2015_00187.jpg,Car,46,242,246,173,./ExDark/Bicycle
2015_00187.jpg,Car,197,244,474,179,./ExDark/Bicycle
2015_00187.jpg,Motorbike,866,223,104,177,./ExDark/Bicycle
2015_00187.jpg,People,853,196,121,190,./ExDark/Bicycle
2015_00187.jpg,Motorbike,329,220,263,355,./ExDark/Bicycle
2015_00187.jpg,People,375,174,210,361,./ExDark/Bicycle
2015_00187.jpg,People,238,90,272,516,./ExDark/Bicycle
2015_00188.jpg,Bicycle,471,85,551,568,./ExDark/Bicycle
2015_00188.jpg,Motorbike,78,77,323,416,./ExDark/Bicycle
2015_00189.jpg,Bicycle,238,424,136,88,./ExDark/Bicycle
2015_00189.jpg,People,42,369,48,137,./ExDark/Bicycle
2015_00189.jpg,Car,344,391,61,48,./ExDark/Bicycle
2015_00189.jpg,Car,389,389,35,61,./ExDark/Bicycle
2015_00190.jpg,Bicycle,5,418,407,257,./ExDark/Bicycle
2015_00190.jpg,Table,853,431,124,152,./ExDark/Bicycle
2015_00190.jpg,People,254,332,62,190,./ExDark/Bicycle
2015_00190.jpg,People,422,348,52,167,./ExDark/Bicycle
2015_00190.jpg,People,354,336,68,180,./ExDark/Bicycle
2015_00190.jpg,People,513,340,66,196,./ExDark/Bicycle
2015_00190.jpg,People,464,325,83,218,./ExDark/Bicycle
2015_00190.jpg,People,561,324,68,236,./ExDark/Bicycle
2015_00190.jpg,People,605,314,77,239,./ExDark/Bicycle
2015_00190.jpg,People,661,318,67,229,./ExDark/Bicycle
2015_00190.jpg,People,704,338,74,214,./ExDark/Bicycle
2015_00190.jpg,People,778,318,86,258,./ExDark/Bicycle
2015_00190.jpg,People,909,183,113,492,./ExDark/Bicycle
2015_00191.jpg,Bicycle,306,101,286,243,./ExDark/Bicycle
2015_00192.jpg,Bicycle,3,240,280,239,./ExDark/Bicycle
2015_00192.jpg,People,56,140,78,120,./ExDark/Bicycle
2015_00192.jpg,People,232,107,99,338,./ExDark/Bicycle
2015_00193.jpg,Bicycle,3,519,580,480,./ExDark/Bicycle
2015_00193.jpg,People,128,334,195,231,./ExDark/Bicycle
2015_00193.jpg,People,476,269,202,681,./ExDark/Bicycle
2015_00194.jpg,Bicycle,8,123,168,216,./ExDark/Bicycle
2015_00195.jpg,Bicycle,430,201,125,180,./ExDark/Bicycle
2015_00195.jpg,People,337,158,45,67,./ExDark/Bicycle
2015_00195.jpg,People,533,156,51,82,./ExDark/Bicycle
2015_00195.jpg,People,450,115,79,231,./ExDark/Bicycle
2015_00195.jpg,Table,391,184,67,48,./ExDark/Bicycle
2015_00196.jpg,Bicycle,405,108,568,388,./ExDark/Bicycle
2015_00197.png,Bicycle,197,44,244,150,./ExDark/Bicycle
2015_00197.png,People,226,10,199,155,./ExDark/Bicycle
2015_00198.jpg,Bicycle,5,4,436,774,./ExDark/Bicycle
2015_00198.jpg,Bicycle,514,255,153,272,./ExDark/Bicycle
2015_00199.jpg,Bicycle,88,122,216,351,./ExDark/Bicycle
2015_00199.jpg,People,92,1,203,393,./ExDark/Bicycle
2015_00199.jpg,Bicycle,2,269,139,188,./ExDark/Bicycle
2015_00200.jpg,Bicycle,5,82,545,312,./ExDark/Bicycle
2015_00200.jpg,Car,487,128,149,99,./ExDark/Bicycle
2015_00201.jpg,Bicycle,129,324,80,102,./ExDark/Bicycle
2015_00202.jpg,Bicycle,5,212,238,181,./ExDark/Bicycle
2015_00202.jpg,Bicycle,196,205,132,96,./ExDark/Bicycle
2015_00202.jpg,Bicycle,370,204,28,27,./ExDark/Bicycle
2015_00203.jpg,Bicycle,287,305,376,217,./ExDark/Bicycle
2015_00203.jpg,Car,608,282,413,162,./ExDark/Bicycle
2015_00203.jpg,People,370,182,126,276,./ExDark/Bicycle
2015_00203.jpg,People,427,213,186,307,./ExDark/Bicycle
2015_00204.jpg,Bicycle,49,270,358,171,./ExDark/Bicycle
2015_00204.jpg,Bottle,600,420,35,84,./ExDark/Bicycle
2015_00205.jpg,Bicycle,239,195,209,145,./ExDark/Bicycle
2015_00205.jpg,Car,201,189,84,51,./ExDark/Bicycle
2015_00205.jpg,Car,2,135,185,157,./ExDark/Bicycle
2015_00205.jpg,People,322,128,71,202,./ExDark/Bicycle
2015_00206.jpg,Bicycle,325,203,106,88,./ExDark/Bicycle
2015_00206.jpg,Chair,175,311,103,95,./ExDark/Bicycle
2015_00206.jpg,Chair,287,287,56,65,./ExDark/Bicycle
2015_00206.jpg,People,129,159,52,230,./ExDark/Bicycle
2015_00206.jpg,People,256,244,74,117,./ExDark/Bicycle
2015_00206.jpg,Car,4,150,129,230,./ExDark/Bicycle
2015_00207.jpg,Bicycle,29,222,114,125,./ExDark/Bicycle
2015_00207.jpg,Bicycle,118,265,232,211,./ExDark/Bicycle
2015_00207.jpg,Motorbike,46,213,38,33,./ExDark/Bicycle
2015_00207.jpg,People,53,196,17,42,./ExDark/Bicycle
2015_00207.jpg,People,170,199,19,42,./ExDark/Bicycle
2015_00207.jpg,Bus,4,168,113,68,./ExDark/Bicycle
2015_00208.jpg,Bicycle,408,412,267,204,./ExDark/Bicycle
2015_00208.jpg,Bicycle,65,426,122,123,./ExDark/Bicycle
2015_00208.jpg,Bicycle,2,415,87,113,./ExDark/Bicycle
2015_00208.jpg,Car,708,399,45,26,./ExDark/Bicycle
2015_00208.jpg,Car,754,396,163,34,./ExDark/Bicycle
2015_00209.jpg,Bicycle,44,371,295,520,./ExDark/Bicycle
2015_00209.jpg,People,413,446,50,113,./ExDark/Bicycle
2015_00209.jpg,People,369,427,44,155,./ExDark/Bicycle
2015_00209.jpg,People,534,381,120,323,./ExDark/Bicycle
2015_00209.jpg,People,443,284,159,543,./ExDark/Bicycle
2015_00210.jpg,Bicycle,124,283,250,355,./ExDark/Bicycle
2015_00210.jpg,Bicycle,3,251,196,243,./ExDark/Bicycle
2015_00211.jpg,Bicycle,319,403,41,71,./ExDark/Bicycle
2015_00211.jpg,People,311,373,45,92,./ExDark/Bicycle
2015_00211.jpg,People,505,362,22,53,./ExDark/Bicycle
2015_00211.jpg,People,568,370,33,83,./ExDark/Bicycle
2015_00211.jpg,People,603,360,35,69,./ExDark/Bicycle
2015_00212.jpg,Bicycle,86,297,350,234,./ExDark/Bicycle
2015_00212.jpg,People,146,108,201,418,./ExDark/Bicycle
2015_00213.jpg,Bicycle,9,265,100,79,./ExDark/Bicycle
2015_00213.jpg,Bicycle,266,251,64,63,./ExDark/Bicycle
2015_00214.jpg,Bicycle,13,253,318,241,./ExDark/Bicycle
2015_00214.jpg,Bicycle,6,226,91,70,./ExDark/Bicycle
2015_00215.jpg,Bicycle,331,377,185,205,./ExDark/Bicycle
2015_00215.jpg,Bicycle,72,386,240,231,./ExDark/Bicycle
2015_00216.jpg,Bicycle,20,214,167,265,./ExDark/Bicycle
2015_00217.jpg,Bicycle,268,165,108,94,./ExDark/Bicycle
2015_00217.jpg,Dog,169,227,57,25,./ExDark/Bicycle
2015_00218.jpg,Bicycle,209,81,228,117,./ExDark/Bicycle
2015_00219.jpg,Bicycle,271,327,109,161,./ExDark/Bicycle
2015_00219.jpg,Motorbike,312,282,79,142,./ExDark/Bicycle
2015_00220.jpg,Bicycle,127,183,397,207,./ExDark/Bicycle
2015_00220.jpg,Motorbike,381,75,46,67,./ExDark/Bicycle
2015_00220.jpg,Bicycle,7,92,71,64,./ExDark/Bicycle
2015_00220.jpg,People,94,19,48,121,./ExDark/Bicycle
2015_00220.jpg,People,206,20,20,48,./ExDark/Bicycle
2015_00220.jpg,People,251,28,48,107,./ExDark/Bicycle
2015_00220.jpg,People,422,33,43,69,./ExDark/Bicycle
2015_00220.jpg,People,470,43,154,233,./ExDark/Bicycle
2015_00220.jpg,People,277,4,132,379,./ExDark/Bicycle
2015_00221.jpg,Bicycle,170,269,56,38,./ExDark/Bicycle
2015_00221.jpg,Bicycle,234,270,54,37,./ExDark/Bicycle
2015_00221.jpg,Bicycle,117,255,64,92,./ExDark/Bicycle
2015_00221.jpg,Bicycle,4,233,122,183,./ExDark/Bicycle
2015_00222.jpg,Bicycle,209,272,574,448,./ExDark/Bicycle
2015_00222.jpg,People,272,7,396,647,./ExDark/Bicycle
2015_00223.jpg,Bicycle,283,163,93,127,./ExDark/Bicycle
2015_00223.jpg,People,281,95,74,182,./ExDark/Bicycle
2015_00224.jpg,Bicycle,148,334,91,125,./ExDark/Bicycle
2015_00224.jpg,People,149,296,76,129,./ExDark/Bicycle
2015_00225.jpg,Bicycle,272,256,257,187,./ExDark/Bicycle
2015_00225.jpg,People,127,176,69,166,./ExDark/Bicycle
2015_00225.jpg,People,341,178,139,253,./ExDark/Bicycle
2015_00226.jpg,Bicycle,231,215,173,119,./ExDark/Bicycle
2015_00226.jpg,People,287,163,83,170,./ExDark/Bicycle
2015_00227.jpg,Bicycle,253,100,214,231,./ExDark/Bicycle
2015_00227.jpg,Chair,157,141,50,32,./ExDark/Bicycle
2015_00228.jpg,Bicycle,351,123,145,131,./ExDark/Bicycle
2015_00228.jpg,Car,23,67,305,201,./ExDark/Bicycle
2015_00229.jpg,Bicycle,27,468,262,361,./ExDark/Bicycle
2015_00229.jpg,People,617,608,83,135,./ExDark/Bicycle
2015_00230.jpg,Bicycle,229,233,43,70,./ExDark/Bicycle
2015_00230.jpg,Bicycle,178,237,34,65,./ExDark/Bicycle
2015_00230.jpg,People,4,209,29,74,./ExDark/Bicycle
2015_00230.jpg,People,22,204,32,89,./ExDark/Bicycle
2015_00230.jpg,People,179,209,36,80,./ExDark/Bicycle
2015_00230.jpg,People,234,209,38,79,./ExDark/Bicycle
2015_00230.jpg,Car,150,210,39,37,./ExDark/Bicycle
2015_00230.jpg,Car,123,210,38,42,./ExDark/Bicycle
2015_00230.jpg,Car,46,202,88,57,./ExDark/Bicycle
2015_00230.jpg,Car,293,210,24,25,./ExDark/Bicycle
2015_00230.jpg,Car,275,212,30,31,./ExDark/Bicycle
2015_00230.jpg,Car,327,185,147,169,./ExDark/Bicycle
2015_00231.jpg,Bicycle,329,247,279,183,./ExDark/Bicycle
2015_00232.jpg,Bicycle,307,152,133,102,./ExDark/Bicycle
2015_00232.jpg,Chair,109,211,46,49,./ExDark/Bicycle
2015_00232.jpg,People,117,191,51,61,./ExDark/Bicycle
2015_00232.jpg,People,43,175,56,53,./ExDark/Bicycle
2015_00232.jpg,People,11,178,25,50,./ExDark/Bicycle
2015_00232.jpg,People,312,147,45,53,./ExDark/Bicycle
2015_00232.jpg,People,284,144,22,57,./ExDark/Bicycle
2015_00232.jpg,Bus,183,66,269,211,./ExDark/Bicycle
2015_00233.jpg,Bicycle,231,153,60,103,./ExDark/Bicycle
2015_00233.jpg,Bicycle,90,175,95,151,./ExDark/Bicycle
2015_00233.jpg,Bicycle,298,189,100,137,./ExDark/Bicycle
2015_00233.jpg,Bicycle,71,151,62,85,./ExDark/Bicycle
2015_00233.jpg,Bicycle,178,149,33,61,./ExDark/Bicycle
2015_00233.jpg,Car,3,125,95,92,./ExDark/Bicycle
2015_00233.jpg,Car,342,122,146,142,./ExDark/Bicycle
2015_00233.jpg,Car,278,134,34,49,./ExDark/Bicycle
2015_00233.jpg,People,173,118,19,28,./ExDark/Bicycle
2015_00233.jpg,People,184,130,26,69,./ExDark/Bicycle
2015_00233.jpg,People,71,104,60,77,./ExDark/Bicycle
2015_00233.jpg,People,104,96,87,169,./ExDark/Bicycle
2015_00233.jpg,People,228,103,57,123,./ExDark/Bicycle
2015_00233.jpg,People,302,96,86,173,./ExDark/Bicycle
2015_00234.jpg,Bicycle,482,414,316,250,./ExDark/Bicycle
2015_00234.jpg,Bicycle,159,374,510,291,./ExDark/Bicycle
2015_00234.jpg,People,380,187,217,429,./ExDark/Bicycle
2015_00234.jpg,People,552,271,185,375,./ExDark/Bicycle
2015_00235.jpg,Bicycle,155,280,175,114,./ExDark/Bicycle
2015_00235.jpg,Bicycle,56,302,47,53,./ExDark/Bicycle
2015_00235.jpg,Bicycle,30,297,40,52,./ExDark/Bicycle
2015_00235.jpg,People,31,264,35,73,./ExDark/Bicycle
2015_00235.jpg,People,60,264,40,85,./ExDark/Bicycle
2015_00236.jpg,Bicycle,105,187,115,226,./ExDark/Bicycle
2015_00237.jpg,Bicycle,120,188,43,111,./ExDark/Bicycle
2015_00237.jpg,People,84,140,60,157,./ExDark/Bicycle
2015_00238.jpg,Bicycle,221,216,65,92,./ExDark/Bicycle
2015_00238.jpg,Bicycle,287,221,53,40,./ExDark/Bicycle
2015_00238.jpg,Bicycle,373,220,78,54,./ExDark/Bicycle
2015_00238.jpg,People,80,203,25,43,./ExDark/Bicycle
2015_00238.jpg,Motorbike,113,220,18,24,./ExDark/Bicycle
2015_00238.jpg,People,121,212,16,23,./ExDark/Bicycle
2015_00238.jpg,People,27,206,26,39,./ExDark/Bicycle
2015_00238.jpg,People,2,205,22,38,./ExDark/Bicycle
2015_00238.jpg,People,297,201,35,51,./ExDark/Bicycle
2015_00238.jpg,People,228,154,56,146,./ExDark/Bicycle
2015_00238.jpg,People,399,195,33,70,./ExDark/Bicycle
2015_00238.jpg,People,457,212,29,42,./ExDark/Bicycle
2015_00238.jpg,People,437,213,16,41,./ExDark/Bicycle
2015_00238.jpg,People,380,214,16,37,./ExDark/Bicycle
2015_00238.jpg,People,363,219,12,28,./ExDark/Bicycle
2015_00239.jpg,Bicycle,76,49,347,253,./ExDark/Bicycle
2015_00240.jpg,Bicycle,178,137,172,146,./ExDark/Bicycle
2015_00240.jpg,People,207,86,20,51,./ExDark/Bicycle
2015_00241.jpg,Bicycle,248,172,380,284,./ExDark/Bicycle
2015_00241.jpg,Table,141,534,317,142,./ExDark/Bicycle
2015_00242.jpg,Bicycle,73,255,62,62,./ExDark/Bicycle
2015_00242.jpg,Bicycle,148,234,30,38,./ExDark/Bicycle
2015_00242.jpg,Bicycle,182,245,29,47,./ExDark/Bicycle
2015_00242.jpg,Bicycle,283,266,56,71,./ExDark/Bicycle
2015_00242.jpg,People,249,230,16,37,./ExDark/Bicycle
2015_00242.jpg,People,261,230,15,39,./ExDark/Bicycle
2015_00242.jpg,Dog,285,292,20,30,./ExDark/Bicycle
2015_00243.jpg,Bicycle,440,350,297,159,./ExDark/Bicycle
2015_00243.jpg,Bicycle,351,325,120,97,./ExDark/Bicycle
2015_00243.jpg,Bicycle,213,324,140,124,./ExDark/Bicycle
2015_00243.jpg,Bicycle,25,342,133,95,./ExDark/Bicycle
2015_00243.jpg,People,147,249,76,190,./ExDark/Bicycle
2015_00243.jpg,People,242,255,78,193,./ExDark/Bicycle
2015_00243.jpg,People,490,280,82,142,./ExDark/Bicycle
2015_00243.jpg,People,445,262,52,196,./ExDark/Bicycle
2015_00243.jpg,People,695,274,197,265,./ExDark/Bicycle
